# x	y	u	v	flags	mask
9.5317e-01	7.4803e+00	-1.4045e-01	5.5494e-01	0.0000e+00	0.0000e+00
1.0982e+00	7.4803e+00	-4.0406e-01	9.7736e-02	0.0000e+00	0.0000e+00
1.2433e+00	7.4803e+00	-4.7670e-01	3.0982e-02	0.0000e+00	0.0000e+00
1.3883e+00	7.4803e+00	-5.0525e-01	1.5626e-02	0.0000e+00	0.0000e+00
1.5334e+00	7.4803e+00	-4.8750e-01	3.3596e-02	0.0000e+00	0.0000e+00
1.6784e+00	7.4803e+00	-5.6733e-01	1.2172e-01	0.0000e+00	0.0000e+00
1.8235e+00	7.4803e+00	-5.8074e-01	1.3186e-01	0.0000e+00	0.0000e+00
1.9685e+00	7.4803e+00	-1.1178e+00	-7.8390e-02	1.0000e+00	0.0000e+00
2.1136e+00	7.4803e+00	-1.2066e+00	-1.2921e-01	1.0000e+00	0.0000e+00
2.2586e+00	7.4803e+00	-5.5805e+00	-4.1889e+00	0.0000e+00	0.0000e+00
2.4036e+00	7.4803e+00	-4.5594e-01	1.2437e-02	0.0000e+00	0.0000e+00
2.5487e+00	7.4803e+00	-3.7708e-01	2.0868e-02	0.0000e+00	0.0000e+00
2.6937e+00	7.4803e+00	-6.4969e+00	6.8678e+00	0.0000e+00	0.0000e+00
2.8388e+00	7.4803e+00	-8.4262e-01	3.9455e-01	1.0000e+00	0.0000e+00
2.9838e+00	7.4803e+00	-4.0557e-01	4.1556e-01	0.0000e+00	0.0000e+00
3.1289e+00	7.4803e+00	-5.8929e-01	1.0346e-01	0.0000e+00	0.0000e+00
3.2739e+00	7.4803e+00	-5.8446e-01	3.3163e-02	0.0000e+00	0.0000e+00
3.4190e+00	7.4803e+00	-4.6158e-01	-8.1862e-02	0.0000e+00	0.0000e+00
3.5640e+00	7.4803e+00	-4.3205e-01	1.2342e-02	0.0000e+00	0.0000e+00
3.7091e+00	7.4803e+00	-4.0441e-01	-1.2328e-02	0.0000e+00	0.0000e+00
3.8541e+00	7.4803e+00	-3.9416e-01	2.0225e-01	1.0000e+00	0.0000e+00
3.9992e+00	7.4803e+00	-3.2142e-01	4.9682e-02	1.0000e+00	0.0000e+00
4.1442e+00	7.4803e+00	-3.0529e-01	5.1199e-02	1.0000e+00	0.0000e+00
4.2893e+00	7.4803e+00	-2.8595e-01	6.0165e-02	1.0000e+00	0.0000e+00
4.4343e+00	7.4803e+00	-3.8935e-01	3.7900e-02	1.0000e+00	0.0000e+00
4.5794e+00	7.4803e+00	-5.4437e-01	7.2473e-02	1.0000e+00	0.0000e+00
4.7244e+00	7.4803e+00	-7.2796e-01	1.6805e-01	1.0000e+00	0.0000e+00
4.8695e+00	7.4803e+00	-9.3849e-01	2.5331e-01	1.0000e+00	0.0000e+00
5.0145e+00	7.4803e+00	-1.0662e+00	2.6842e-01	1.0000e+00	0.0000e+00
5.1596e+00	7.4803e+00	-1.0940e+00	2.5324e-01	1.0000e+00	0.0000e+00
5.3046e+00	7.4803e+00	-1.1016e+00	2.3070e-01	1.0000e+00	0.0000e+00
5.4496e+00	7.4803e+00	-1.0835e+00	2.0451e-01	1.0000e+00	0.0000e+00
5.5947e+00	7.4803e+00	-1.0492e+00	1.1258e-01	1.0000e+00	0.0000e+00
5.7397e+00	7.4803e+00	-9.7826e-01	1.7819e-02	1.0000e+00	0.0000e+00
5.8848e+00	7.4803e+00	-9.0488e-01	-1.0028e-01	1.0000e+00	0.0000e+00
6.0298e+00	7.4803e+00	-1.1024e+00	-1.4095e+00	0.0000e+00	0.0000e+00
6.1749e+00	7.4803e+00	-7.2906e-01	-1.8074e-01	1.0000e+00	0.0000e+00
6.3199e+00	7.4803e+00	-6.9332e-01	-4.3669e-01	0.0000e+00	0.0000e+00
6.4650e+00	7.4803e+00	-6.0464e-01	-6.3834e-02	0.0000e+00	0.0000e+00
6.6100e+00	7.4803e+00	-5.2984e-01	1.0600e-01	0.0000e+00	0.0000e+00
6.7551e+00	7.4803e+00	-5.4913e-01	7.4417e-02	0.0000e+00	0.0000e+00
6.9001e+00	7.4803e+00	-5.1766e-01	3.6275e-02	0.0000e+00	0.0000e+00
7.0452e+00	7.4803e+00	-6.5710e-01	-1.0003e-01	0.0000e+00	0.0000e+00
7.1902e+00	7.4803e+00	-4.6045e-01	-5.9152e-01	0.0000e+00	0.0000e+00
7.3353e+00	7.4803e+00	-4.7656e-01	-9.1507e-01	0.0000e+00	0.0000e+00
7.4803e+00	7.4803e+00	-4.2905e-01	-8.9321e-01	0.0000e+00	0.0000e+00
7.6254e+00	7.4803e+00	-4.2664e-01	-9.6431e-01	1.0000e+00	0.0000e+00
7.7704e+00	7.4803e+00	-4.3872e-01	-1.1262e+00	0.0000e+00	0.0000e+00
7.9155e+00	7.4803e+00	-1.2880e-01	-1.4065e+00	0.0000e+00	0.0000e+00
8.0605e+00	7.4803e+00	-2.6521e-01	-1.5273e+00	0.0000e+00	0.0000e+00
8.2056e+00	7.4803e+00	-1.1852e-01	-1.9002e+00	0.0000e+00	0.0000e+00
8.3506e+00	7.4803e+00	-3.2331e-02	-1.7080e+00	0.0000e+00	0.0000e+00
8.4956e+00	7.4803e+00	-1.6499e-01	-1.5688e+00	0.0000e+00	0.0000e+00
8.6407e+00	7.4803e+00	-4.9407e-01	-5.9307e-02	0.0000e+00	0.0000e+00
8.7857e+00	7.4803e+00	-3.7962e-01	2.9376e-01	0.0000e+00	0.0000e+00
8.9308e+00	7.4803e+00	-4.1413e-01	4.3273e-01	0.0000e+00	0.0000e+00
9.0758e+00	7.4803e+00	-5.5570e-01	-3.3404e-01	0.0000e+00	0.0000e+00
9.2209e+00	7.4803e+00	-4.6895e-01	-4.3533e-02	0.0000e+00	0.0000e+00
9.3659e+00	7.4803e+00	-5.1147e-01	-1.2600e-01	0.0000e+00	0.0000e+00
9.5110e+00	7.4803e+00	-5.3144e-01	-1.1033e+00	1.0000e+00	0.0000e+00
9.6560e+00	7.4803e+00	-7.1248e-01	-1.8341e+00	0.0000e+00	0.0000e+00
9.8011e+00	7.4803e+00	-4.1034e-01	-1.9377e+00	0.0000e+00	0.0000e+00
9.9461e+00	7.4803e+00	-4.0624e-01	-2.0891e+00	0.0000e+00	0.0000e+00
1.0091e+01	7.4803e+00	-5.0260e-01	-2.1576e+00	0.0000e+00	0.0000e+00
1.0236e+01	7.4803e+00	-4.0973e-01	-2.1012e+00	0.0000e+00	0.0000e+00
1.0381e+01	7.4803e+00	-4.7853e-01	-2.0396e+00	0.0000e+00	0.0000e+00
1.0526e+01	7.4803e+00	-5.6491e-01	-1.9781e+00	0.0000e+00	0.0000e+00
1.0671e+01	7.4803e+00	-5.4623e-01	-2.0568e+00	0.0000e+00	0.0000e+00
1.0816e+01	7.4803e+00	-5.1853e-01	-2.2733e+00	0.0000e+00	0.0000e+00
1.0961e+01	7.4803e+00	-4.4231e-01	-2.2041e+00	0.0000e+00	0.0000e+00
1.1107e+01	7.4803e+00	-2.6262e-01	-2.0057e+00	0.0000e+00	0.0000e+00
1.1252e+01	7.4803e+00	-4.3392e-01	-2.0593e+00	0.0000e+00	0.0000e+00
1.1397e+01	7.4803e+00	-4.4182e-01	-2.0314e+00	0.0000e+00	0.0000e+00
1.1542e+01	7.4803e+00	-1.9909e-01	-2.0924e+00	0.0000e+00	0.0000e+00
1.1687e+01	7.4803e+00	1.1714e-01	-2.2488e+00	0.0000e+00	0.0000e+00
1.1832e+01	7.4803e+00	-3.9072e-01	1.5873e-01	0.0000e+00	0.0000e+00
1.1977e+01	7.4803e+00	-8.8214e-02	-1.0196e+00	1.0000e+00	0.0000e+00
1.2122e+01	7.4803e+00	-2.4857e-02	-2.0294e+00	0.0000e+00	0.0000e+00
1.2267e+01	7.4803e+00	-4.5868e-01	2.6834e-01	0.0000e+00	0.0000e+00
1.2412e+01	7.4803e+00	-4.7436e-01	3.2362e-01	0.0000e+00	0.0000e+00
1.2557e+01	7.4803e+00	-3.9964e-01	3.9248e-01	0.0000e+00	0.0000e+00
1.2702e+01	7.4803e+00	-4.0591e-01	3.6518e-01	0.0000e+00	0.0000e+00
1.2847e+01	7.4803e+00	-5.7711e-01	3.3432e-01	0.0000e+00	0.0000e+00
1.2992e+01	7.4803e+00	-3.0913e-01	8.8187e-02	0.0000e+00	0.0000e+00
1.3137e+01	7.4803e+00	-5.1478e-01	-1.3309e-01	0.0000e+00	0.0000e+00
1.3282e+01	7.4803e+00	-4.3931e-01	-1.3119e-01	0.0000e+00	0.0000e+00
1.3427e+01	7.4803e+00	-5.3268e-01	2.6458e-01	1.0000e+00	0.0000e+00
1.3572e+01	7.4803e+00	-4.6297e-01	-1.7944e-02	0.0000e+00	0.0000e+00
1.3717e+01	7.4803e+00	-5.4914e-01	2.2025e-01	1.0000e+00	0.0000e+00
1.3862e+01	7.4803e+00	-4.9724e-01	8.6328e-02	1.0000e+00	0.0000e+00
1.4007e+01	7.4803e+00	-5.1042e-01	8.2478e-02	1.0000e+00	0.0000e+00
1.4153e+01	7.4803e+00	-5.2224e-01	8.2666e-02	1.0000e+00	0.0000e+00
1.4298e+01	7.4803e+00	-5.3405e-01	6.7847e-02	1.0000e+00	0.0000e+00
1.4443e+01	7.4803e+00	-5.3185e-01	7.1115e-02	1.0000e+00	0.0000e+00
1.4588e+01	7.4803e+00	-5.2577e-01	7.7485e-02	1.0000e+00	0.0000e+00
1.4733e+01	7.4803e+00	-5.2970e-01	8.6097e-02	1.0000e+00	0.0000e+00
1.4878e+01	7.4803e+00	-5.2410e-01	8.8818e-02	0.0000e+00	0.0000e+00
1.5023e+01	7.4803e+00	-4.6528e-01	4.0123e-02	0.0000e+00	0.0000e+00
1.5168e+01	7.4803e+00	-5.0867e-01	1.2487e-01	1.0000e+00	0.0000e+00
1.5313e+01	7.4803e+00	-7.3291e-01	1.2030e-01	0.0000e+00	0.0000e+00
1.5458e+01	7.4803e+00	-5.1257e-01	1.4565e-01	0.0000e+00	0.0000e+00
1.5603e+01	7.4803e+00	-4.8375e-01	1.7059e-01	0.0000e+00	0.0000e+00
1.5748e+01	7.4803e+00	-2.0737e-01	3.4656e-01	1.0000e+00	0.0000e+00
1.5893e+01	7.4803e+00	-1.4861e-01	3.6717e-01	1.0000e+00	0.0000e+00
1.6038e+01	7.4803e+00	1.4515e+00	1.5447e+00	0.0000e+00	0.0000e+00
1.6183e+01	7.4803e+00	3.1155e-01	5.1917e-01	0.0000e+00	0.0000e+00
1.6328e+01	7.4803e+00	-1.7581e-01	3.4817e-01	1.0000e+00	0.0000e+00
1.6473e+01	7.4803e+00	-2.3750e-01	3.1298e-01	1.0000e+00	0.0000e+00
1.6618e+01	7.4803e+00	-4.7122e-01	2.2368e-01	0.0000e+00	0.0000e+00
1.6763e+01	7.4803e+00	-5.4960e-01	3.3749e-01	0.0000e+00	0.0000e+00
1.6908e+01	7.4803e+00	-1.0635e+00	1.1190e-01	0.0000e+00	0.0000e+00
1.7053e+01	7.4803e+00	-4.4170e-01	3.3239e-01	0.0000e+00	0.0000e+00
1.7199e+01	7.4803e+00	-5.0490e-01	3.9748e-02	1.0000e+00	0.0000e+00
1.7344e+01	7.4803e+00	-4.5422e-01	1.9335e-01	0.0000e+00	0.0000e+00
1.7489e+01	7.4803e+00	-4.1305e-01	1.0421e-01	0.0000e+00	0.0000e+00
1.7634e+01	7.4803e+00	-4.3065e-01	7.0722e-02	1.0000e+00	0.0000e+00
1.7779e+01	7.4803e+00	-4.9573e-01	2.6609e-01	0.0000e+00	0.0000e+00
1.7924e+01	7.4803e+00	-3.0072e-01	2.1345e-01	0.0000e+00	0.0000e+00
1.8069e+01	7.4803e+00	-1.9855e-01	-8.6023e-02	1.0000e+00	0.0000e+00
1.8214e+01	7.4803e+00	-3.3332e-01	1.2988e-01	0.0000e+00	0.0000e+00
1.8359e+01	7.4803e+00	-1.9222e-01	-6.1313e-02	1.0000e+00	0.0000e+00
1.8504e+01	7.4803e+00	-4.0056e-01	3.6266e-01	0.0000e+00	0.0000e+00
1.8649e+01	7.4803e+00	-4.1094e-01	5.5457e-01	0.0000e+00	0.0000e+00
1.8794e+01	7.4803e+00	-4.9058e-01	4.4091e-01	0.0000e+00	0.0000e+00
1.8939e+01	7.4803e+00	-5.1194e-01	3.4153e-01	0.0000e+00	0.0000e+00
1.9084e+01	7.4803e+00	-4.5768e-01	3.0068e-01	0.0000e+00	0.0000e+00
1.9229e+01	7.4803e+00	-4.3562e-01	2.9936e-01	0.0000e+00	0.0000e+00
1.9374e+01	7.4803e+00	-5.1471e-01	3.7538e-01	0.0000e+00	0.0000e+00
1.9519e+01	7.4803e+00	-5.6252e-01	4.2010e-01	0.0000e+00	0.0000e+00
1.9664e+01	7.4803e+00	-5.3122e-01	4.4982e-01	0.0000e+00	0.0000e+00
2.2793e-01	7.3353e+00	-4.7762e-01	-1.4569e-02	0.0000e+00	0.0000e+00
3.7298e-01	7.3353e+00	-4.8805e-01	-1.0179e-02	0.0000e+00	0.0000e+00
5.1803e-01	7.3353e+00	-4.8640e-01	-9.8961e-03	0.0000e+00	0.0000e+00
6.6308e-01	7.3353e+00	-5.0528e-01	1.9116e-02	0.0000e+00	0.0000e+00
8.0812e-01	7.3353e+00	-6.6019e-01	2.3761e-01	1.0000e+00	0.0000e+00
9.5317e-01	7.3353e+00	-4.6632e-01	4.6326e-02	0.0000e+00	0.0000e+00
1.0982e+00	7.3353e+00	-4.9394e-01	4.9878e-02	0.0000e+00	0.0000e+00
1.2433e+00	7.3353e+00	-5.1129e-01	4.1499e-02	0.0000e+00	0.0000e+00
1.3883e+00	7.3353e+00	-7.4867e-01	-1.6241e-01	1.0000e+00	0.0000e+00
1.5334e+00	7.3353e+00	-5.0805e-01	-1.1517e-01	0.0000e+00	0.0000e+00
1.6784e+00	7.3353e+00	-5.6296e-01	7.4806e-02	0.0000e+00	0.0000e+00
1.8235e+00	7.3353e+00	-5.7261e-01	1.0114e-01	0.0000e+00	0.0000e+00
1.9685e+00	7.3353e+00	-1.1147e+00	-3.1033e-01	1.0000e+00	0.0000e+00
2.1136e+00	7.3353e+00	-1.1464e+00	-2.4872e-01	1.0000e+00	0.0000e+00
2.2586e+00	7.3353e+00	-1.0959e+00	2.1670e-01	1.0000e+00	0.0000e+00
2.4036e+00	7.3353e+00	-1.0110e+00	2.8125e-01	1.0000e+00	0.0000e+00
2.5487e+00	7.3353e+00	-9.2081e-01	3.7667e-01	1.0000e+00	0.0000e+00
2.6937e+00	7.3353e+00	-8.3040e-01	3.3801e-01	1.0000e+00	0.0000e+00
2.8388e+00	7.3353e+00	-6.1644e-01	4.1954e-01	1.0000e+00	0.0000e+00
2.9838e+00	7.3353e+00	-5.4317e-01	6.9983e-01	1.0000e+00	0.0000e+00
3.1289e+00	7.3353e+00	-6.3554e-01	6.8839e-02	0.0000e+00	0.0000e+00
3.2739e+00	7.3353e+00	-6.2737e-01	5.0158e-02	0.0000e+00	0.0000e+00
3.4190e+00	7.3353e+00	-5.3681e-01	2.3114e-02	0.0000e+00	0.0000e+00
3.5640e+00	7.3353e+00	-3.8877e-01	1.3840e-02	0.0000e+00	0.0000e+00
3.7091e+00	7.3353e+00	-4.1781e-01	-2.3376e-02	0.0000e+00	0.0000e+00
3.8541e+00	7.3353e+00	-3.0565e-01	9.2969e-02	0.0000e+00	0.0000e+00
3.9992e+00	7.3353e+00	-2.9477e-01	6.2466e-02	1.0000e+00	0.0000e+00
4.1442e+00	7.3353e+00	-2.7126e-01	6.6449e-02	1.0000e+00	0.0000e+00
4.2893e+00	7.3353e+00	-2.4092e-01	7.6111e-02	1.0000e+00	0.0000e+00
4.4343e+00	7.3353e+00	-3.7438e-01	1.0391e-01	1.0000e+00	0.0000e+00
4.5794e+00	7.3353e+00	-5.6401e-01	2.0942e-01	1.0000e+00	0.0000e+00
4.7244e+00	7.3353e+00	-7.8332e-01	3.7643e-01	1.0000e+00	0.0000e+00
4.8695e+00	7.3353e+00	-1.0342e+00	5.3971e-01	1.0000e+00	0.0000e+00
5.0145e+00	7.3353e+00	-1.1855e+00	6.0188e-01	1.0000e+00	0.0000e+00
5.1596e+00	7.3353e+00	-1.2215e+00	6.1269e-01	1.0000e+00	0.0000e+00
5.3046e+00	7.3353e+00	-1.2196e+00	5.8232e-01	1.0000e+00	0.0000e+00
5.4496e+00	7.3353e+00	-1.1769e+00	5.3139e-01	1.0000e+00	0.0000e+00
5.5947e+00	7.3353e+00	-1.1222e+00	4.1293e-01	1.0000e+00	0.0000e+00
5.7397e+00	7.3353e+00	-1.0303e+00	2.8260e-01	1.0000e+00	0.0000e+00
5.8848e+00	7.3353e+00	-9.3547e-01	1.3235e-01	1.0000e+00	0.0000e+00
6.0298e+00	7.3353e+00	-8.3810e-01	1.7005e-02	1.0000e+00	0.0000e+00
6.1749e+00	7.3353e+00	-6.9708e-01	1.6365e-02	0.0000e+00	0.0000e+00
6.3199e+00	7.3353e+00	-6.0698e-01	3.6840e-02	0.0000e+00	0.0000e+00
6.4650e+00	7.3353e+00	-6.4271e-01	1.8500e-02	0.0000e+00	0.0000e+00
6.6100e+00	7.3353e+00	-4.9877e-01	7.4267e-02	0.0000e+00	0.0000e+00
6.7551e+00	7.3353e+00	-5.1586e-01	6.5456e-03	0.0000e+00	0.0000e+00
6.9001e+00	7.3353e+00	-4.8990e-01	1.0230e-02	0.0000e+00	0.0000e+00
7.0452e+00	7.3353e+00	-5.7753e-01	9.1152e-04	0.0000e+00	0.0000e+00
7.1902e+00	7.3353e+00	-6.1456e-01	-4.6788e-01	0.0000e+00	0.0000e+00
7.3353e+00	7.3353e+00	-5.5578e-01	-8.7125e-01	0.0000e+00	0.0000e+00
7.4803e+00	7.3353e+00	-5.3983e-01	-7.0319e-01	1.0000e+00	0.0000e+00
7.6254e+00	7.3353e+00	-3.8250e-01	-9.3966e-01	1.0000e+00	0.0000e+00
7.7704e+00	7.3353e+00	-4.4398e-01	-1.0482e+00	0.0000e+00	0.0000e+00
7.9155e+00	7.3353e+00	-3.4521e-01	-1.0201e+00	0.0000e+00	0.0000e+00
8.0605e+00	7.3353e+00	-2.1403e-01	-1.6404e+00	0.0000e+00	0.0000e+00
8.2056e+00	7.3353e+00	-5.5861e-02	-1.8295e+00	0.0000e+00	0.0000e+00
8.3506e+00	7.3353e+00	-1.8674e-02	-1.5897e+00	0.0000e+00	0.0000e+00
8.4956e+00	7.3353e+00	-2.1018e-01	-1.1644e+00	1.0000e+00	0.0000e+00
8.6407e+00	7.3353e+00	-4.9270e-01	1.9346e-02	0.0000e+00	0.0000e+00
8.7857e+00	7.3353e+00	-4.0269e-01	-2.6661e-01	0.0000e+00	0.0000e+00
8.9308e+00	7.3353e+00	-4.5716e-01	-5.4333e-01	0.0000e+00	0.0000e+00
9.0758e+00	7.3353e+00	-4.4417e-01	-9.2809e-01	0.0000e+00	0.0000e+00
9.2209e+00	7.3353e+00	-5.2127e-01	1.2410e-01	0.0000e+00	0.0000e+00
9.3659e+00	7.3353e+00	-5.2934e-01	8.3235e-02	0.0000e+00	0.0000e+00
9.5110e+00	7.3353e+00	-5.4317e-01	-1.7028e+00	0.0000e+00	0.0000e+00
9.6560e+00	7.3353e+00	-7.1542e-01	-1.8365e+00	0.0000e+00	0.0000e+00
9.8011e+00	7.3353e+00	-5.2059e-01	-2.0142e+00	0.0000e+00	0.0000e+00
9.9461e+00	7.3353e+00	-5.8122e-01	-1.9102e+00	0.0000e+00	0.0000e+00
1.0091e+01	7.3353e+00	-7.6397e-01	-1.9962e+00	0.0000e+00	0.0000e+00
1.0236e+01	7.3353e+00	-3.3405e-01	-2.2375e+00	0.0000e+00	0.0000e+00
1.0381e+01	7.3353e+00	-4.9822e-01	-2.1690e+00	0.0000e+00	0.0000e+00
1.0526e+01	7.3353e+00	-6.8773e-01	-2.0024e+00	0.0000e+00	0.0000e+00
1.0671e+01	7.3353e+00	-2.0999e-01	-2.4698e+00	0.0000e+00	0.0000e+00
1.0816e+01	7.3353e+00	-3.3815e-01	-2.4989e+00	0.0000e+00	0.0000e+00
1.0961e+01	7.3353e+00	-5.4232e-01	-2.1206e+00	0.0000e+00	0.0000e+00
1.1107e+01	7.3353e+00	-4.2395e-01	-1.9608e+00	0.0000e+00	0.0000e+00
1.1252e+01	7.3353e+00	-3.7382e-01	-2.1186e+00	0.0000e+00	0.0000e+00
1.1397e+01	7.3353e+00	-1.5361e-01	-2.4568e+00	0.0000e+00	0.0000e+00
1.1542e+01	7.3353e+00	-8.0819e-02	-2.4191e+00	0.0000e+00	0.0000e+00
1.1687e+01	7.3353e+00	6.5963e-02	-2.3188e+00	0.0000e+00	0.0000e+00
1.1832e+01	7.3353e+00	-2.0218e-01	-2.2050e+00	0.0000e+00	0.0000e+00
1.1977e+01	7.3353e+00	-1.6414e-01	-2.1920e+00	0.0000e+00	0.0000e+00
1.2122e+01	7.3353e+00	-8.4814e-02	-1.9381e+00	0.0000e+00	0.0000e+00
1.2267e+01	7.3353e+00	-4.2951e-01	3.5509e-01	0.0000e+00	0.0000e+00
1.2412e+01	7.3353e+00	-4.6663e-01	3.9338e-01	0.0000e+00	0.0000e+00
1.2557e+01	7.3353e+00	-3.8825e-01	4.0265e-01	0.0000e+00	0.0000e+00
1.2702e+01	7.3353e+00	-3.7051e-01	3.6200e-01	0.0000e+00	0.0000e+00
1.2847e+01	7.3353e+00	-5.2136e-01	3.5751e-01	0.0000e+00	0.0000e+00
1.2992e+01	7.3353e+00	-2.8331e-01	9.7882e-02	0.0000e+00	0.0000e+00
1.3137e+01	7.3353e+00	-4.5767e-01	-3.4813e-02	0.0000e+00	0.0000e+00
1.3282e+01	7.3353e+00	-3.8271e-01	-2.9375e-02	0.0000e+00	0.0000e+00
1.3427e+01	7.3353e+00	-5.1742e-01	2.3776e-01	1.0000e+00	0.0000e+00
1.3572e+01	7.3353e+00	-5.2518e-01	2.3353e-01	1.0000e+00	0.0000e+00
1.3717e+01	7.3353e+00	-5.3228e-01	2.4025e-01	1.0000e+00	0.0000e+00
1.3862e+01	7.3353e+00	-4.9695e-01	1.2359e-01	1.0000e+00	0.0000e+00
1.4007e+01	7.3353e+00	-5.1303e-01	1.2007e-01	1.0000e+00	0.0000e+00
1.4153e+01	7.3353e+00	-5.2424e-01	1.2185e-01	1.0000e+00	0.0000e+00
1.4298e+01	7.3353e+00	-6.6965e-01	7.3754e-02	0.0000e+00	0.0000e+00
1.4443e+01	7.3353e+00	-7.2800e-01	1.0092e-02	0.0000e+00	0.0000e+00
1.4588e+01	7.3353e+00	-5.2831e-01	1.0258e-01	1.0000e+00	0.0000e+00
1.4733e+01	7.3353e+00	-5.3312e-01	1.0157e-01	1.0000e+00	0.0000e+00
1.4878e+01	7.3353e+00	-5.3190e-01	1.0835e-01	1.0000e+00	0.0000e+00
1.5023e+01	7.3353e+00	-5.2194e-01	1.2330e-01	1.0000e+00	0.0000e+00
1.5168e+01	7.3353e+00	-5.0837e-01	1.3946e-01	1.0000e+00	0.0000e+00
1.5313e+01	7.3353e+00	-4.5196e-01	1.9025e-01	1.0000e+00	0.0000e+00
1.5458e+01	7.3353e+00	-4.1628e-01	2.2837e-01	1.0000e+00	0.0000e+00
1.5603e+01	7.3353e+00	-6.0533e-01	7.0247e-02	0.0000e+00	0.0000e+00
1.5748e+01	7.3353e+00	-2.0963e-01	3.6606e-01	1.0000e+00	0.0000e+00
1.5893e+01	7.3353e+00	-1.5445e-01	3.8641e-01	1.0000e+00	0.0000e+00
1.6038e+01	7.3353e+00	1.5365e-01	4.4454e-01	0.0000e+00	0.0000e+00
1.6183e+01	7.3353e+00	9.4885e-01	6.7881e-01	0.0000e+00	0.0000e+00
1.6328e+01	7.3353e+00	-1.7838e-01	3.7004e-01	1.0000e+00	0.0000e+00
1.6473e+01	7.3353e+00	-2.4697e-01	3.3793e-01	1.0000e+00	0.0000e+00
1.6618e+01	7.3353e+00	-4.4169e-01	1.8592e-01	0.0000e+00	0.0000e+00
1.6763e+01	7.3353e+00	-6.1485e-01	1.4675e-01	0.0000e+00	0.0000e+00
1.6908e+01	7.3353e+00	-6.9190e-01	1.4389e-01	0.0000e+00	0.0000e+00
1.7053e+01	7.3353e+00	-4.5828e-01	2.5806e-01	0.0000e+00	0.0000e+00
1.7199e+01	7.3353e+00	-4.4467e-01	2.9744e-01	0.0000e+00	0.0000e+00
1.7344e+01	7.3353e+00	-4.7914e-01	2.2565e-01	0.0000e+00	0.0000e+00
1.7489e+01	7.3353e+00	-5.8461e-01	5.1015e-02	0.0000e+00	0.0000e+00
1.7634e+01	7.3353e+00	-4.4343e-01	8.9466e-02	1.0000e+00	0.0000e+00
1.7779e+01	7.3353e+00	-5.6087e-01	3.3195e-01	0.0000e+00	0.0000e+00
1.7924e+01	7.3353e+00	-4.5521e-01	3.3878e-01	0.0000e+00	0.0000e+00
1.8069e+01	7.3353e+00	-4.3404e-01	1.1141e-01	0.0000e+00	0.0000e+00
1.8214e+01	7.3353e+00	-4.1282e-01	2.4750e-01	0.0000e+00	0.0000e+00
1.8359e+01	7.3353e+00	-5.1089e-01	2.0429e-01	0.0000e+00	0.0000e+00
1.8504e+01	7.3353e+00	-5.4924e-01	3.1940e-01	0.0000e+00	0.0000e+00
1.8649e+01	7.3353e+00	-3.1619e-01	3.8539e-01	0.0000e+00	0.0000e+00
1.8794e+01	7.3353e+00	-5.2970e-01	2.9536e-01	0.0000e+00	0.0000e+00
1.8939e+01	7.3353e+00	-5.0783e-01	2.4056e-01	0.0000e+00	0.0000e+00
1.9084e+01	7.3353e+00	-4.2360e-01	3.1875e-01	0.0000e+00	0.0000e+00
1.9229e+01	7.3353e+00	-4.4751e-01	3.4855e-01	0.0000e+00	0.0000e+00
1.9374e+01	7.3353e+00	-5.2930e-01	3.7389e-01	0.0000e+00	0.0000e+00
1.9519e+01	7.3353e+00	-6.1860e-01	3.8191e-01	0.0000e+00	0.0000e+00
1.9664e+01	7.3353e+00	-5.3621e-01	4.5671e-01	0.0000e+00	0.0000e+00
2.2793e-01	7.1902e+00	-5.3654e-01	1.2546e-02	0.0000e+00	0.0000e+00
3.7298e-01	7.1902e+00	-4.9896e-01	-4.2163e-03	0.0000e+00	0.0000e+00
5.1803e-01	7.1902e+00	-5.1298e-01	-2.2492e-02	0.0000e+00	0.0000e+00
6.6308e-01	7.1902e+00	-5.3404e-01	5.4605e-03	0.0000e+00	0.0000e+00
8.0812e-01	7.1902e+00	-6.8201e-01	2.5523e-01	1.0000e+00	0.0000e+00
9.5317e-01	7.1902e+00	-7.8107e+00	8.4563e+00	0.0000e+00	0.0000e+00
1.0982e+00	7.1902e+00	-6.8840e-01	2.5196e-01	1.0000e+00	0.0000e+00
1.2433e+00	7.1902e+00	-4.3438e-01	-2.4104e-02	0.0000e+00	0.0000e+00
1.3883e+00	7.1902e+00	-3.8858e-01	-1.0647e-01	0.0000e+00	0.0000e+00
1.5334e+00	7.1902e+00	-3.1306e-01	-1.5698e-01	0.0000e+00	0.0000e+00
1.6784e+00	7.1902e+00	-5.6467e-01	6.7208e-02	0.0000e+00	0.0000e+00
1.8235e+00	7.1902e+00	-5.8456e-01	9.5569e-02	0.0000e+00	0.0000e+00
1.9685e+00	7.1902e+00	-1.0988e+00	-3.1882e-01	1.0000e+00	0.0000e+00
2.1136e+00	7.1902e+00	-1.0743e+00	-1.5840e-01	1.0000e+00	0.0000e+00
2.2586e+00	7.1902e+00	-5.2188e-01	2.6282e-03	0.0000e+00	0.0000e+00
2.4036e+00	7.1902e+00	-5.2105e-01	-1.2811e-03	0.0000e+00	0.0000e+00
2.5487e+00	7.1902e+00	-1.4718e+00	1.6974e+00	0.0000e+00	0.0000e+00
2.6937e+00	7.1902e+00	1.6919e+00	1.7085e+00	0.0000e+00	0.0000e+00
